No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
44141,2015,1,14,4,4,171,227,191,159,-7,73,1031,-3,NW,6.71,0,0
44142,2015,1,14,5,4,166,174,162,170,-8,68,1030,-3,NW,8.5,0,0
44143,2015,1,14,6,4,165,180,163,163,-8,68,1031,-3,NW,10.29,0,0
44144,2015,1,14,7,4,170,170,161,160,-8,63,1031,-2,NW,13.42,0,0
44145,2015,1,14,8,4,162,164,161,170,-9,63,1031,-3,NW,17.44,0,0
44146,2015,1,14,9,4,166,177,163,172,-9,58,1031,-2,NW,21.46,0,0
44147,2015,1,14,10,4,179,197,189,235,-9,58,1032,-2,NW,25.48,0,0
44148,2015,1,14,11,4,204,238,235,225,-9,54,1031,-1,NW,29.5,0,0
44149,2015,1,14,12,4,225,217,230,228,-8,58,1030,-1,NW,32.63,0,0
44150,2015,1,14,13,4,233,230,232,231,-8,58,1030,-1,NW,34.42,0,0
44151,2015,1,14,14,4,247,261,243,248,-8,54,1029,0,NW,37.55,0,0
44152,2015,1,14,15,4,258,286,262,262,-8,54,1029,0,NW,39.34,0,0
44153,2015,1,14,16,4,254,296,269,261,-7,59,1029,0,SE,0.89,0,0
44154,2015,1,14,17,4,247,304,265,261,-8,54,1030,0,cv,0.89,0,0
44155,2015,1,14,18,4,210,303,274,250,-8,58,1030,-1,SE,0.89,0,0
44156,2015,1,14,19,4,265,302,281,259,-9,54,1030,-1,SE,1.78,0,0
44157,2015,1,14,20,4,281,323,301,280,-8,73,1030,-4,cv,0.89,0,0
44158,2015,1,14,21,4,266,360,322,307,-9,68,1030,-4,SE,0.89,0,0
44159,2015,1,14,22,4,271,394,324,325,-9,73,1030,-5,NE,0.89,0,0
44160,2015,1,14,23,4,299,430,330,328,-8,79,1030,-5,cv,0.89,0,0
44161,2015,1,15,0,4,295,431,311,302,-8,79,1029,-5,cv,1.78,0,0
44162,2015,1,15,1,4,279,402,272,306,-9,73,1029,-5,cv,2.67,0,0
44163,2015,1,15,2,4,266,418,285,308,-10,73,1029,-6,cv,3.56,0,0
44164,2015,1,15,3,4,274,414,303,316,-9,79,1029,-6,NW,1.79,0,0
44165,2015,1,15,4,4,265,395,276,321,-10,79,1029,-7,NW,2.68,0,0
44166,2015,1,15,5,4,254,325,234,261,-9,79,1029,-6,NW,4.47,0,0
44167,2015,1,15,6,4,212,318,235,237,-10,85,1029,-8,cv,0.89,0,0
44168,2015,1,15,7,4,208,304,214,211,-9,79,1029,-6,NW,3.13,0,0
44169,2015,1,15,8,4,191,300,214,218,-10,73,1029,-6,NW,4.92,0,0
44170,2015,1,15,9,4,195,274,215,230,-8,79,1030,-5,SE,0.89,0,0
44171,2015,1,15,10,4,NA,323,253,NA,-8,73,1030,-4,NE,1.79,0,0
44172,2015,1,15,11,4,NA,382,NA,333,-7,73,1030,-3,SE,1.79,0,0
44173,2015,1,15,12,4,253,523,NA,436,-4,80,1029,-1,cv,0.89,0,0
44174,2015,1,15,13,4,461,631,354,568,-4,80,1027,-1,SE,1.79,0,0
44175,2015,1,15,14,4,442,502,460,441,-5,69,1027,0,cv,0.89,0,0
44176,2015,1,15,15,4,374,509,483,466,-5,69,1027,0,SE,1.79,0,0
44177,2015,1,15,16,4,383,561,465,475,-7,59,1026,0,SE,3.58,0,0
44178,2015,1,15,17,4,370,541,426,475,-6,68,1026,-1,cv,0.89,0,0
44179,2015,1,15,18,4,413,489,450,433,-5,74,1026,-1,SE,1.79,0,0
44180,2015,1,15,19,4,408,481,428,423,-5,74,1026,-1,SE,2.68,0,0
44181,2015,1,15,20,4,392,511,450,447,-6,85,1026,-4,SE,3.57,0,0
44182,2015,1,15,21,4,409,525,428,461,-6,85,1026,-4,NE,0.89,0,0
44183,2015,1,15,22,4,449,543,460,470,-7,85,1025,-5,SE,0.89,0,0
44184,2015,1,15,23,4,451,521,497,483,-6,92,1025,-5,SE,1.78,0,0
44185,2015,1,16,0,4,442,533,512,484,-7,92,1025,-6,cv,0.89,0,0
44186,2015,1,16,1,4,438,521,513,502,-6,92,1025,-5,cv,1.78,0,0
44187,2015,1,16,2,4,427,530,501,490,-7,92,1025,-6,cv,2.67,0,0
44188,2015,1,16,3,4,257,522,490,355,-5,100,1025,-5,SE,1.79,0,0
44189,2015,1,16,4,4,68,186,149,31,-6,100,1025,-6,cv,0.89,0,0
44190,2015,1,16,5,4,9,6,14,11,-8,92,1025,-7,NW,1.79,0,0
44191,2015,1,16,6,4,3,3,13,9,-8,92,1025,-7,NW,3.58,0,0
44192,2015,1,16,7,4,9,8,14,14,-10,79,1026,-7,SE,1.79,0,0
44193,2015,1,16,8,4,6,8,18,22,-13,36,1027,0,NW,8.94,0,0
44194,2015,1,16,9,4,12,3,11,17,-17,24,1028,1,NW,20.12,0,0
44195,2015,1,16,10,4,13,3,10,16,-18,22,1029,1,NW,32.19,0,0
44196,2015,1,16,11,4,10,3,18,21,-18,22,1030,1,NW,46.05,0,0
44197,2015,1,16,12,4,6,3,16,16,-18,19,1030,3,NW,57.23,0,0
44198,2015,1,16,13,4,11,3,11,13,-19,18,1029,3,NW,68.41,0,0
44199,2015,1,16,14,4,7,3,10,16,-19,16,1029,4,NW,78.24,0,0
44200,2015,1,16,15,4,5,3,8,13,-19,16,1030,4,NW,87.18,0,0
44201,2015,1,16,16,4,5,3,8,13,-18,19,1030,3,NW,97.01,0,0
44202,2015,1,16,17,4,8,3,8,12,-19,19,1031,2,NW,106.84,0,0
44203,2015,1,16,18,4,8,3,11,10,-18,22,1032,1,NW,114.89,0,0
44204,2015,1,16,19,4,8,3,14,14,-17,26,1034,0,NW,122.04,0,0
44205,2015,1,16,20,4,8,3,14,15,-16,30,1035,-1,NW,130.09,0,0
44206,2015,1,16,21,4,9,3,9,11,-16,33,1035,-2,NW,134.11,0,0
44207,2015,1,16,22,4,10,3,11,9,-17,33,1036,-3,NW,139.03,0,0
44208,2015,1,16,23,4,12,3,11,10,-16,35,1036,-3,NW,144.84,0,0
44209,2015,1,17,0,4,12,3,13,14,-17,38,1036,-5,cv,0.89,0,0
44210,2015,1,17,1,4,11,10,20,24,-17,41,1035,-6,NW,4.02,0,0
44211,2015,1,17,2,4,14,4,15,14,-17,41,1035,-6,NE,4.92,0,0
44212,2015,1,17,3,4,11,3,15,11,-17,38,1036,-5,NW,4.02,0,0
44213,2015,1,17,4,4,8,3,9,10,-17,38,1035,-5,NE,5.81,0,0
44214,2015,1,17,5,4,10,5,11,16,-17,41,1034,-6,NE,7.6,0,0
44215,2015,1,17,6,4,8,6,14,13,-17,41,1034,-6,NE,10.73,0,0
44216,2015,1,17,7,4,10,15,12,15,-17,41,1035,-6,NE,13.86,0,0
44217,2015,1,17,8,4,9,3,16,14,-17,41,1035,-6,NW,1.79,0,0
44218,2015,1,17,9,4,7,3,14,25,-17,35,1035,-4,NW,4.92,0,0
44219,2015,1,17,10,4,19,3,18,20,-16,35,1035,-3,NW,8.05,0,0
44220,2015,1,17,11,4,64,26,68,69,-16,30,1035,-1,NW,9.84,0,0
44221,2015,1,17,12,4,85,67,93,82,-15,31,1033,0,cv,0.89,0,0
44222,2015,1,17,13,4,89,74,90,89,-16,26,1031,1,cv,2.68,0,0
44223,2015,1,17,14,4,88,71,91,89,-16,24,1030,2,cv,4.47,0,0
44224,2015,1,17,15,4,104,79,101,98,-16,23,1030,3,SE,3.13,0,0
44225,2015,1,17,16,4,124,98,119,117,-15,27,1029,2,SE,4.92,0,0
44226,2015,1,17,17,4,127,116,130,122,-15,27,1028,2,SE,6.71,0,0
44227,2015,1,17,18,4,131,119,131,126,-14,39,1028,-2,SE,7.6,0,0
44228,2015,1,17,19,4,157,135,144,149,-13,45,1028,-3,NE,0.89,0,0
44229,2015,1,17,20,4,152,NA,157,143,-13,49,1028,-4,NE,1.78,0,0
44230,2015,1,17,21,4,152,NA,157,96,-13,42,1027,-2,cv,0.89,0,0
44231,2015,1,17,22,4,120,NA,107,201,-13,42,1027,-2,cv,1.78,0,0
44232,2015,1,17,23,4,115,NA,104,179,-13,42,1027,-2,cv,2.67,0,0
44233,2015,1,18,0,4,163,242,236,177,-13,42,1025,-2,NE,1.79,0,0
44234,2015,1,18,1,4,NA,NA,NA,157,-13,42,1025,-2,cv,0.89,0,0
44235,2015,1,18,2,4,159,NA,197,135,-13,45,1024,-3,NW,1.79,0,0
44236,2015,1,18,3,4,130,NA,157,135,-12,49,1023,-3,cv,0.89,0,0
44237,2015,1,18,4,4,112,NA,145,133,-12,46,1021,-2,cv,1.34,0,0
44238,2015,1,18,5,4,115,NA,152,132,-12,49,1020,-3,NW,0.89,0,0
44239,2015,1,18,6,4,116,NA,150,141,-12,49,1019,-3,NE,0.89,0,0
44240,2015,1,18,7,4,119,NA,146,156,-12,49,1019,-3,cv,0.89,0,0
44241,2015,1,18,8,4,117,NA,148,158,-11,53,1019,-3,cv,1.78,0,0
44242,2015,1,18,9,4,119,NA,160,146,-11,50,1019,-2,cv,2.67,0,0
44243,2015,1,18,10,4,128,NA,150,133,-11,46,1018,-1,cv,3.56,0,0
44244,2015,1,18,11,4,128,NA,132,74,-12,37,1018,1,cv,4.45,0,0
44245,2015,1,18,12,4,103,NA,99,35,-11,28,1017,6,NW,4.92,0,0
44246,2015,1,18,13,4,36,NA,46,17,-12,26,1016,6,NW,16.99,0,0
44247,2015,1,18,14,4,19,NA,34,15,-15,20,1016,6,NW,28.17,0,0
44248,2015,1,18,15,4,5,NA,14,13,-15,20,1017,6,NW,40.24,0,0
44249,2015,1,18,16,4,8,3,17,10,-16,20,1019,5,NW,51.42,0,0
44250,2015,1,18,17,4,9,3,10,16,-16,21,1019,4,NW,60.36,0,0
44251,2015,1,18,18,4,9,3,14,19,-16,21,1020,4,NW,68.41,0,0
44252,2015,1,18,19,4,10,3,13,15,-16,23,1021,3,NW,75.56,0,0
44253,2015,1,18,20,4,6,3,11,12,-16,24,1022,2,NW,81.37,0,0
44254,2015,1,18,21,4,5,3,11,19,-16,24,1022,2,NW,89.42,0,0
44255,2015,1,18,22,4,4,3,12,13,-16,26,1023,1,NW,97.47,0,0
44256,2015,1,18,23,4,4,3,12,12,-14,33,1023,0,SE,1.79,0,0
44257,2015,1,19,0,4,6,3,8,8,-15,33,1024,-1,NW,1.79,0,0
44258,2015,1,19,1,4,3,3,9,6,-14,36,1024,-1,NW,3.58,0,0
44259,2015,1,19,2,4,4,23,10,15,-14,36,1025,-1,NW,6.71,0,0
44260,2015,1,19,3,4,11,36,20,26,-14,45,1025,-4,cv,0.89,0,0
44261,2015,1,19,4,4,12,40,19,19,-14,45,1025,-4,cv,1.78,0,0
44262,2015,1,19,5,4,12,53,18,20,-14,53,1026,-6,cv,2.67,0,0
44263,2015,1,19,6,4,10,52,28,40,-15,61,1026,-9,NE,1.79,0,0
44264,2015,1,19,7,4,19,49,41,41,-15,45,1027,-5,cv,0.89,0,0
44265,2015,1,19,8,4,32,92,55,53,-15,48,1027,-6,NW,0.89,0,0
44266,2015,1,19,9,4,44,60,66,39,-14,39,1028,-2,NW,2.68,0,0
44267,2015,1,19,10,4,36,45,58,43,-16,26,1028,1,cv,0.89,0,0
44268,2015,1,19,11,4,52,51,53,56,-16,23,1028,3,NW,1.79,0,0
44269,2015,1,19,12,4,51,60,69,64,-16,21,1027,4,cv,0.89,0,0
44270,2015,1,19,13,4,48,45,66,50,-15,21,1026,5,SE,1.79,0,0
44271,2015,1,19,14,4,41,NA,49,48,-14,22,1025,6,SE,4.92,0,0
44272,2015,1,19,15,4,47,NA,44,46,-15,20,1024,6,SE,8.94,0,0
44273,2015,1,19,16,4,61,34,63,69,-15,20,1024,6,SE,12.96,0,0
44274,2015,1,19,17,4,54,84,75,83,-15,23,1024,4,SE,14.75,0,0
44275,2015,1,19,18,4,81,97,87,88,-15,29,1024,1,SE,15.64,0,0
44276,2015,1,19,19,4,88,109,88,92,-14,31,1024,1,SE,17.43,0,0
44277,2015,1,19,20,4,88,86,84,80,-13,34,1024,1,SE,19.22,0,0
44278,2015,1,19,21,4,71,74,69,61,-10,50,1025,-1,cv,0.89,0,0
44279,2015,1,19,22,4,54,68,59,63,-11,46,1025,-1,SE,1.79,0,0
44280,2015,1,19,23,4,54,95,83,90,-11,53,1025,-3,cv,0.89,0,0
44281,2015,1,20,0,4,70,104,98,91,-10,58,1025,-3,cv,1.78,0,0
44282,2015,1,20,1,4,76,94,83,75,-11,67,1025,-6,NW,0.89,0,0
44283,2015,1,20,2,4,73,95,81,79,-11,73,1024,-7,NW,1.78,0,0
44284,2015,1,20,3,4,74,110,89,78,-10,79,1024,-7,cv,0.45,0,0
44285,2015,1,20,4,4,70,104,81,73,-12,67,1023,-7,NW,0.89,0,0
44286,2015,1,20,5,4,72,88,74,78,-12,62,1023,-6,NW,2.68,0,0
44287,2015,1,20,6,4,76,89,71,80,-13,72,1023,-9,NW,4.47,0,0
44288,2015,1,20,7,4,72,90,72,86,-12,72,1023,-8,NW,7.6,0,0
44289,2015,1,20,8,4,74,127,77,85,-11,67,1023,-6,NW,9.39,0,0
44290,2015,1,20,9,4,76,135,87,97,-10,58,1023,-3,NW,12.52,0,0
44291,2015,1,20,10,4,84,99,100,99,-10,46,1024,0,NW,16.54,0,0
44292,2015,1,20,11,4,83,92,92,92,-11,37,1023,2,NW,19.67,0,0
44293,2015,1,20,12,4,69,77,76,70,-9,40,1022,3,NW,23.69,0,0
44294,2015,1,20,13,4,74,88,81,82,-9,38,1021,4,NW,25.48,0,0
44295,2015,1,20,14,4,81,93,87,88,-9,35,1020,5,cv,1.79,0,0
44296,2015,1,20,15,4,86,98,89,92,-9,38,1020,4,cv,2.68,0,0
44297,2015,1,20,16,4,89,102,91,94,-9,38,1020,4,SE,1.79,0,0
44298,2015,1,20,17,4,91,107,91,102,-9,40,1021,3,cv,0.89,0,0
44299,2015,1,20,18,4,107,115,102,103,-9,43,1022,2,cv,1.78,0,0
44300,2015,1,20,19,4,106,126,114,123,-9,43,1022,2,cv,2.67,0,0
44301,2015,1,20,20,4,108,151,122,132,-9,58,1023,-2,cv,3.12,0,0
44302,2015,1,20,21,4,111,154,118,127,-8,58,1023,-1,cv,4.01,0,0
44303,2015,1,20,22,4,92,154,86,72,-11,53,1024,-3,cv,4.9,0,0
44304,2015,1,20,23,4,41,60,47,38,-10,67,1024,-5,NW,3.13,0,0
44305,2015,1,21,0,4,9,11,17,8,-10,58,1025,-3,NW,6.26,0,0
44306,2015,1,21,1,4,9,7,12,10,-9,63,1025,-3,NW,10.28,0,0
44307,2015,1,21,2,4,7,7,9,11,-11,58,1026,-4,NW,13.41,0,0
44308,2015,1,21,3,4,12,10,13,9,-10,58,1026,-3,NW,17.43,0,0
44309,2015,1,21,4,4,9,8,12,8,-11,62,1026,-5,NW,20.56,0,0
44310,2015,1,21,5,4,7,7,12,8,-11,58,1027,-4,NE,3.13,0,0
44311,2015,1,21,6,4,9,9,11,11,-11,58,1028,-4,NW,1.79,0,0
44312,2015,1,21,7,4,6,7,12,13,-11,58,1029,-4,NW,5.81,0,0
44313,2015,1,21,8,4,9,6,12,15,-11,58,1029,-4,NW,9.83,0,0
44314,2015,1,21,9,4,13,7,17,15,-12,37,1030,1,NW,13.85,0,0
44315,2015,1,21,10,4,11,5,15,11,-13,29,1030,3,NW,17.87,0,0
44316,2015,1,21,11,4,16,3,14,10,-15,21,1030,5,NW,23.68,0,0
44317,2015,1,21,12,4,12,5,9,15,-16,18,1029,6,NW,28.6,0,0
44318,2015,1,21,13,4,9,3,9,11,-19,14,1028,6,NE,4.92,0,0
44319,2015,1,21,14,4,8,3,9,13,-20,13,1027,6,NW,4.92,0,0
44320,2015,1,21,15,4,9,3,7,11,-19,13,1027,7,NW,8.05,0,0
44321,2015,1,21,16,4,10,3,15,12,-17,17,1027,6,NW,11.18,0,0
44322,2015,1,21,17,4,10,3,11,18,-19,18,1028,3,NW,14.31,0,0
44323,2015,1,21,18,4,16,6,13,20,-16,21,1028,4,NW,18.33,0,0
44324,2015,1,21,19,4,28,12,18,33,-16,24,1028,2,NW,22.35,0,0
44325,2015,1,21,20,4,33,18,24,34,-15,27,1028,2,NW,25.48,0,0
44326,2015,1,21,21,4,28,30,27,42,-14,36,1028,-1,cv,0.89,0,0
44327,2015,1,21,22,4,30,40,26,26,-13,42,1028,-2,cv,1.78,0,0
44328,2015,1,21,23,4,31,30,32,31,-12,49,1028,-3,cv,2.67,0,0
44329,2015,1,22,0,4,33,33,32,36,-13,42,1028,-2,cv,3.56,0,0
44330,2015,1,22,1,4,56,86,59,44,-14,45,1028,-4,NW,1.79,0,0
44331,2015,1,22,2,4,52,70,56,26,-14,49,1028,-5,cv,0.89,0,0
44332,2015,1,22,3,4,26,47,41,35,-14,53,1027,-6,NE,0.89,0,0
44333,2015,1,22,4,4,31,38,35,41,-15,57,1027,-8,cv,0.45,0,0
44334,2015,1,22,5,4,31,48,42,35,-15,57,1027,-8,cv,0.9,0,0
44335,2015,1,22,6,4,27,49,39,40,-15,66,1027,-10,NW,1.79,0,0
44336,2015,1,22,7,4,41,63,64,64,-15,66,1027,-10,cv,0.45,0,0
44337,2015,1,22,8,4,57,104,91,99,-14,67,1027,-9,NE,0.89,0,0
44338,2015,1,22,9,4,84,170,150,163,-11,62,1027,-5,NE,1.78,0,0
44339,2015,1,22,10,4,NA,225,204,186,-9,58,1027,-2,NE,3.57,0,0
44340,2015,1,22,11,4,NA,212,187,158,-9,50,1027,0,cv,0.89,0,0
44341,2015,1,22,12,4,106,151,167,143,-11,40,1025,1,NE,1.79,0,0
44342,2015,1,22,13,4,159,150,146,145,-11,34,1024,3,cv,0.89,0,0
44343,2015,1,22,14,4,135,164,145,133,-12,30,1023,4,SE,1.79,0,0
44344,2015,1,22,15,4,115,100,109,101,-11,32,1022,4,SE,3.58,0,0
44345,2015,1,22,16,4,173,157,161,160,-11,32,1022,4,SE,5.37,0,0
44346,2015,1,22,17,4,257,226,240,228,-11,37,1021,2,SE,7.16,0,0
44347,2015,1,22,18,4,219,198,196,179,-11,43,1021,0,SE,8.95,0,0
44348,2015,1,22,19,4,208,192,190,178,-11,46,1022,-1,SE,9.84,0,0
44349,2015,1,22,20,4,203,190,184,171,-10,54,1022,-2,cv,0.89,0,0
44350,2015,1,22,21,4,208,183,174,167,-10,58,1021,-3,SE,0.89,0,0
44351,2015,1,22,22,4,210,187,175,168,-9,63,1021,-3,SE,1.78,0,0
44352,2015,1,22,23,4,202,227,174,235,-9,63,1021,-3,SE,3.57,0,0
44353,2015,1,23,0,4,243,286,221,300,-10,58,1020,-3,cv,0.89,0,0
44354,2015,1,23,1,4,286,353,289,292,-10,67,1020,-5,NE,0.89,0,0
44355,2015,1,23,2,4,265,321,293,253,-11,73,1020,-7,cv,0.89,0,0
44356,2015,1,23,3,4,260,294,253,217,-10,73,1019,-6,cv,1.34,0,0
44357,2015,1,23,4,4,239,278,207,196,-11,67,1019,-6,NW,1.79,0,0
44358,2015,1,23,5,4,207,266,211,188,-12,67,1019,-7,NW,4.92,0,0
44359,2015,1,23,6,4,200,240,212,190,-11,73,1019,-7,cv,0.45,0,0
44360,2015,1,23,7,4,197,235,191,201,-13,72,1019,-9,NW,0.89,0,0
44361,2015,1,23,8,4,192,255,204,193,-11,78,1019,-8,cv,0.89,0,0
44362,2015,1,23,9,4,194,238,218,193,-10,62,1019,-4,NW,1.79,0,0
44363,2015,1,23,10,4,209,208,201,186,-9,54,1019,-1,NW,4.92,0,0
44364,2015,1,23,11,4,216,292,204,198,-10,43,1019,1,NW,6.71,0,0
44365,2015,1,23,12,4,214,212,207,194,-11,32,1018,4,cv,0.89,0,0
44366,2015,1,23,13,4,216,265,209,196,-11,34,1017,3,NW,1.79,0,0
44367,2015,1,23,14,4,168,NA,215,212,-11,32,1017,4,cv,0.89,0,0
44368,2015,1,23,15,4,159,124,230,211,-11,30,1017,5,cv,1.78,0,0
44369,2015,1,23,16,4,233,249,242,227,-11,30,1017,5,cv,2.67,0,0
44370,2015,1,23,17,4,265,263,248,242,-11,34,1017,3,cv,3.56,0,0
44371,2015,1,23,18,4,266,278,253,241,-11,40,1018,1,cv,4.45,0,0
44372,2015,1,23,19,4,275,318,271,257,-11,32,1019,4,NW,1.79,0,0
44373,2015,1,23,20,4,279,348,253,244,-9,58,1020,-2,SE,0.89,0,0
44374,2015,1,23,21,4,287,389,330,287,-11,53,1021,-3,cv,0.89,0,0
44375,2015,1,23,22,4,281,417,310,280,-9,58,1021,-2,cv,1.78,0,0
44376,2015,1,23,23,4,280,372,295,254,-10,67,1022,-5,NW,4.02,0,0
44377,2015,1,24,0,4,166,233,177,90,-10,62,1022,-4,cv,0.89,0,0
44378,2015,1,24,1,4,53,160,82,48,-12,37,1023,1,NE,1.79,0,0
44379,2015,1,24,2,4,31,59,45,35,-12,32,1023,3,NE,6.71,0,0
44380,2015,1,24,3,4,34,136,29,20,-13,31,1024,2,NE,10.73,0,0
44381,2015,1,24,4,4,29,38,34,38,-13,29,1024,3,NE,14.75,0,0
44382,2015,1,24,5,4,26,48,29,21,-14,29,1025,2,NE,17.88,0,0
44383,2015,1,24,6,4,15,63,28,28,-14,33,1025,0,cv,0.89,0,0
44384,2015,1,24,7,4,91,58,63,90,-11,50,1026,-2,cv,1.78,0,0
44385,2015,1,24,8,4,100,150,98,100,-10,54,1027,-2,cv,2.67,0,0
44386,2015,1,24,9,4,97,137,105,106,-9,54,1028,-1,cv,3.56,0,0
44387,2015,1,24,10,4,105,152,121,126,-7,51,1029,2,cv,5.35,0,0
44388,2015,1,24,11,4,105,134,111,112,-7,51,1029,2,SE,1.79,0,0
44389,2015,1,24,12,4,98,132,102,109,-8,47,1027,2,SE,3.58,0,0
44390,2015,1,24,13,4,107,112,107,102,-8,41,1026,4,cv,0.89,0,0
44391,2015,1,24,14,4,97,110,96,93,-8,44,1026,3,cv,1.78,0,0
44392,2015,1,24,15,4,64,98,88,93,-10,35,1026,4,cv,2.67,0,0
44393,2015,1,24,16,4,64,104,89,98,-11,34,1027,3,cv,3.56,0,0
44394,2015,1,24,17,4,83,122,93,103,-11,37,1027,2,cv,4.45,0,0
44395,2015,1,24,18,4,85,95,79,79,-10,37,1027,3,SE,1.79,0,0
44396,2015,1,24,19,4,81,103,80,77,-6,55,1028,2,SE,3.58,0.2,0.2
44397,2015,1,24,20,4,80,109,76,81,-3,80,1028,0,cv,0.89,0,0
44398,2015,1,24,21,4,98,102,81,76,-3,86,1028,-1,SE,0.89,0,0
44399,2015,1,24,22,4,100,96,91,96,-2,92,1028,-1,cv,0.89,0,0
44400,2015,1,24,23,4,105,125,88,100,-2,92,1028,-1,cv,1.78,0,0
44401,2015,1,25,0,4,82,125,87,95,-2,92,1028,-1,SE,1.79,0,0
44402,2015,1,25,1,4,105,105,88,86,-2,92,1027,-1,SE,2.68,0,0
44403,2015,1,25,2,4,87,110,83,83,-3,86,1027,-1,SE,3.57,0,0
44404,2015,1,25,3,4,79,85,68,78,-3,86,1027,-1,SE,4.46,0,0
44405,2015,1,25,4,4,68,90,70,61,-3,86,1026,-1,SE,6.25,0,0
44406,2015,1,25,5,4,73,82,64,71,-3,86,1026,-1,SE,7.14,0,0
44407,2015,1,25,6,4,86,95,75,73,-3,86,1026,-1,SE,8.03,0,0
44408,2015,1,25,7,4,96,99,84,87,-3,86,1026,-1,cv,0.89,0,0
44409,2015,1,25,8,4,106,103,90,97,-3,86,1026,-1,cv,1.78,0,0
44410,2015,1,25,9,4,110,119,105,101,-2,92,1027,-1,cv,2.67,0,0
44411,2015,1,25,10,4,121,121,111,110,-2,86,1027,0,cv,3.56,0,0
44412,2015,1,25,11,4,135,134,111,118,-2,80,1026,1,cv,4.45,0,0
44413,2015,1,25,12,4,149,138,131,129,-3,69,1025,2,SE,1.79,0,0
44414,2015,1,25,13,4,129,158,132,NA,-3,60,1024,4,cv,0.89,0,0
44415,2015,1,25,14,4,139,152,125,127,-4,55,1023,4,NW,1.79,0,0
44416,2015,1,25,15,4,157,147,134,127,-4,52,1022,5,cv,0.89,0,0
44417,2015,1,25,16,4,168,164,145,141,-3,60,1022,4,SE,1.79,0,0
44418,2015,1,25,17,4,205,188,180,178,-4,64,1022,2,cv,0.89,0,0
44419,2015,1,25,18,4,206,211,190,177,-4,74,1023,0,cv,1.78,0,0
44420,2015,1,25,19,4,205,209,189,177,-4,69,1023,1,cv,2.67,0,0
44421,2015,1,25,20,4,222,214,190,190,-4,80,1024,-1,cv,3.56,0,0
44422,2015,1,25,21,4,210,213,187,186,-3,80,1024,0,SE,1.79,0,0
44423,2015,1,25,22,4,227,232,213,204,-3,80,1024,0,SE,3.58,0,0
44424,2015,1,25,23,4,236,240,225,214,-3,80,1024,0,SE,5.37,0,0
44425,2015,1,26,0,4,242,245,225,225,-5,86,1025,-3,cv,0.45,0,0
44426,2015,1,26,1,4,246,251,218,214,-5,92,1024,-4,cv,1.34,0,0
44427,2015,1,26,2,4,239,261,229,233,-7,92,1023,-6,cv,2.23,0,0
44428,2015,1,26,3,4,242,270,253,256,-6,92,1023,-5,NW,0.89,0,0
44429,2015,1,26,4,4,235,302,266,253,-7,100,1023,-7,NW,2.68,0,0
44430,2015,1,26,5,4,261,309,274,268,-7,92,1022,-6,cv,0.89,0,0
44431,2015,1,26,6,4,278,300,282,226,-5,92,1023,-4,NW,1.79,0,0
44432,2015,1,26,7,4,207,273,240,172,-4,92,1024,-3,NW,4.92,0,0
44433,2015,1,26,8,4,162,246,203,107,-4,86,1026,-2,NW,10.73,0,0
44434,2015,1,26,9,4,53,NA,40,30,-5,64,1027,1,NW,15.65,0,0
44435,2015,1,26,10,4,20,NA,NA,21,-11,32,1028,4,NW,29.51,0,0
44436,2015,1,26,11,4,22,9,5,7,-14,23,1029,5,NW,38.45,0,0
44437,2015,1,26,12,4,7,NA,8,11,-8,41,1030,4,NW,44.26,0,0
44438,2015,1,26,13,4,12,3,4,8,-14,27,1030,3,NE,7.15,0,0
44439,2015,1,26,14,4,10,6,6,6,-17,22,1030,2,NE,14.3,0,0
44440,2015,1,26,15,4,7,3,9,8,-19,19,1031,2,NE,20.11,0,0
44441,2015,1,26,16,4,3,15,7,11,-20,19,1031,1,NE,25.03,0,0
44442,2015,1,26,17,4,6,9,10,8,-21,17,1032,1,NE,29.95,0,0
44443,2015,1,26,18,4,10,7,9,6,-18,24,1034,0,NW,4.92,0,0
44444,2015,1,26,19,4,10,NA,9,8,-19,24,1035,-1,NW,10.73,0,0
44445,2015,1,26,20,4,11,5,6,8,-20,23,1036,-2,NW,15.65,0,0
44446,2015,1,26,21,4,9,9,7,6,-20,25,1037,-3,NW,21.46,0,0
44447,2015,1,26,22,4,12,6,11,7,-20,27,1037,-4,NW,28.61,0,0
44448,2015,1,26,23,4,9,9,13,13,-21,25,1038,-4,NW,34.42,0,0
44449,2015,1,27,0,4,9,13,8,10,-21,27,1038,-5,NW,41.57,0,0
44450,2015,1,27,1,4,13,12,10,10,-22,24,1038,-5,NW,48.72,0,0
44451,2015,1,27,2,4,7,14,14,14,-22,24,1038,-5,NW,56.77,0,0
44452,2015,1,27,3,4,9,12,11,10,-22,26,1038,-6,NW,62.58,0,0
44453,2015,1,27,4,4,8,9,10,15,-22,34,1038,-9,NW,64.37,0,0
44454,2015,1,27,5,4,5,10,10,16,-22,34,1037,-9,NW,66.16,0,0
44455,2015,1,27,6,4,NA,12,13,13,-22,39,1037,-11,NW,69.29,0,0
44456,2015,1,27,7,4,14,12,NA,11,-22,39,1038,-11,NW,72.42,0,0
44457,2015,1,27,8,4,13,15,13,11,-20,40,1038,-9,NW,75.55,0,0
44458,2015,1,27,9,4,19,12,16,16,-21,29,1039,-6,NE,3.13,0,0
